"Xloc","Yloc","Landuse","Rock"
4.1,4.95,"Pasture","Argovian"
4.1,5,"Forest","Quaternary"
4.15,0.7,"Meadow","Sequanian"
4.15,0.75,"Meadow","Sequanian"
4.15,0.8,"Meadow","Sequanian"
4.15,0.85,"Meadow","Sequanian"
4.15,0.9,"Meadow","Sequanian"
4.15,0.95,"Meadow","Sequanian"
4.15,1,"Meadow","Quaternary"
4.15,1.05,"Meadow","Quaternary"
4.15,1.1,"Pasture","Quaternary"
4.15,1.15,"Pasture","Quaternary"
4.15,1.2,"Pasture","Portlandian"
4.15,1.25,"Pasture","Portlandian"
4.15,1.3,"Pasture","Portlandian"
4.15,1.35,"Meadow","Portlandian"
4.15,1.4,"Meadow","Portlandian"
4.15,1.45,"Pasture","Kimmeridgian"
4.15,1.5,"Pasture","Kimmeridgian"
4.15,1.55,"Pasture","Kimmeridgian"
4.15,1.6,"Meadow","Kimmeridgian"
4.15,1.65,"Meadow","Kimmeridgian"
4.15,1.7,"Forest","Kimmeridgian"
4.15,1.75,"Forest","Kimmeridgian"
4.15,1.8,"Tillage","Kimmeridgian"
4.15,1.85,"Tillage","Kimmeridgian"
4.15,1.9,"Tillage","Kimmeridgian"
4.15,1.95,"Pasture","Kimmeridgian"
4.15,2,"Pasture","Kimmeridgian"
4.15,2.05,"Pasture","Kimmeridgian"
4.15,2.1,"Pasture","Kimmeridgian"
4.15,2.15,"Pasture","Kimmeridgian"
4.15,2.2,"Pasture","Kimmeridgian"
4.15,2.25,"Pasture","Kimmeridgian"
4.15,2.3,"Forest","Quaternary"
4.15,2.35,"Forest","Quaternary"
4.15,2.4,"Forest","Portlandian"
4.15,2.45,"Forest","Portlandian"
4.15,2.5,"Forest","Portlandian"
4.15,2.55,"Forest","Portlandian"
4.15,2.6,"Forest","Portlandian"
4.15,2.65,"Forest","Kimmeridgian"
4.15,2.7,"Forest","Kimmeridgian"
4.15,2.75,"Forest","Kimmeridgian"
4.15,2.8,"Forest","Kimmeridgian"
4.15,2.85,"Forest","Kimmeridgian"
4.15,2.9,"Forest","Kimmeridgian"
4.15,2.95,"Meadow","Portlandian"
4.15,3,"Meadow","Portlandian"
4.15,3.05,"Meadow","Portlandian"
4.15,3.1,"Meadow","Portlandian"
4.15,3.15,"Meadow","Kimmeridgian"
4.15,3.2,"Meadow","Kimmeridgian"
4.15,3.25,"Meadow","Kimmeridgian"
4.15,3.3,"Meadow","Kimmeridgian"
4.15,3.35,"Meadow","Kimmeridgian"
4.15,3.4,"Forest","Kimmeridgian"
4.15,3.45,"Forest","Kimmeridgian"
4.15,3.5,"Forest","Kimmeridgian"
4.15,3.55,"Forest","Kimmeridgian"
4.15,3.6,"Pasture","Kimmeridgian"
4.15,3.65,"Forest","Quaternary"
4.15,3.7,"Forest","Quaternary"
4.15,3.75,"Forest","Quaternary"
4.15,3.8,"Pasture","Quaternary"
4.15,3.85,"Pasture","Quaternary"
4.15,3.9,"Meadow","Sequanian"
4.15,3.95,"Meadow","Sequanian"
4.15,4,"Meadow","Sequanian"
4.15,4.05,"Meadow","Sequanian"
4.15,4.1,"Meadow","Sequanian"
4.15,4.15,"Meadow","Sequanian"
4.15,4.2,"Meadow","Sequanian"
4.15,4.25,"Meadow","Sequanian"
4.15,4.3,"Meadow","Sequanian"
4.15,4.35,"Meadow","Sequanian"
4.15,4.4,"Meadow","Sequanian"
4.15,4.55,"Forest","Argovian"
4.15,4.6,"Forest","Argovian"
4.15,4.65,"Forest","Argovian"
4.15,4.7,"Forest","Argovian"
4.15,4.75,"Forest","Argovian"
4.15,4.8,"Forest","Argovian"
4.2,0.7,"Meadow","Sequanian"
4.2,0.75,"Meadow","Sequanian"
4.2,0.8,"Meadow","Sequanian"
4.2,0.85,"Meadow","Sequanian"
4.2,0.9,"Meadow","Sequanian"
4.2,0.95,"Meadow","Sequanian"
4.2,1,"Meadow","Quaternary"
4.2,1.05,"Meadow","Quaternary"
4.2,1.1,"Pasture","Quaternary"
4.2,1.15,"Pasture","Quaternary"
4.2,1.2,"Pasture","Portlandian"
4.2,1.25,"Pasture","Portlandian"
4.2,1.3,"Pasture","Portlandian"
4.2,1.35,"Meadow","Portlandian"
4.2,1.4,"Meadow","Portlandian"
4.2,1.45,"Pasture","Kimmeridgian"
4.2,1.5,"Pasture","Kimmeridgian"
4.2,1.55,"Pasture","Kimmeridgian"
4.2,1.6,"Meadow","Kimmeridgian"
4.2,1.65,"Meadow","Kimmeridgian"
4.2,1.7,"Forest","Kimmeridgian"
4.2,1.75,"Forest","Kimmeridgian"
4.2,1.8,"Tillage","Kimmeridgian"
4.2,1.85,"Tillage","Kimmeridgian"
4.2,1.9,"Tillage","Kimmeridgian"
4.2,1.95,"Pasture","Kimmeridgian"
4.2,2,"Pasture","Kimmeridgian"
4.2,2.05,"Pasture","Kimmeridgian"
4.2,2.1,"Pasture","Kimmeridgian"
4.2,2.15,"Pasture","Kimmeridgian"
4.2,2.2,"Pasture","Kimmeridgian"
4.2,2.25,"Pasture","Kimmeridgian"
4.2,2.3,"Forest","Quaternary"
4.2,2.35,"Forest","Quaternary"
4.2,2.4,"Forest","Portlandian"
4.2,2.45,"Forest","Portlandian"
4.2,2.5,"Forest","Portlandian"
4.2,2.55,"Forest","Portlandian"
4.2,2.6,"Forest","Portlandian"
4.2,2.65,"Forest","Kimmeridgian"
4.2,2.7,"Forest","Kimmeridgian"
4.2,2.75,"Forest","Kimmeridgian"
4.2,2.8,"Forest","Kimmeridgian"
4.2,2.85,"Forest","Kimmeridgian"
4.2,2.9,"Forest","Kimmeridgian"
4.2,2.95,"Meadow","Portlandian"
4.2,3,"Meadow","Portlandian"
4.2,3.05,"Meadow","Portlandian"
4.2,3.1,"Meadow","Portlandian"
4.2,3.15,"Meadow","Kimmeridgian"
4.2,3.2,"Meadow","Kimmeridgian"
4.2,3.25,"Meadow","Kimmeridgian"
4.2,3.3,"Meadow","Kimmeridgian"
4.2,3.35,"Meadow","Kimmeridgian"
4.2,3.4,"Forest","Kimmeridgian"
4.2,3.45,"Forest","Kimmeridgian"
4.2,3.5,"Forest","Kimmeridgian"
4.2,3.55,"Forest","Kimmeridgian"
4.2,3.6,"Pasture","Kimmeridgian"
4.2,3.65,"Forest","Quaternary"
4.2,3.7,"Forest","Quaternary"
4.2,3.75,"Forest","Quaternary"
4.2,3.8,"Pasture","Quaternary"
4.2,3.85,"Pasture","Quaternary"
4.2,3.9,"Meadow","Sequanian"
4.2,3.95,"Meadow","Sequanian"
4.2,4,"Meadow","Sequanian"
4.2,4.05,"Meadow","Sequanian"
4.2,4.1,"Meadow","Sequanian"
4.2,4.15,"Meadow","Sequanian"
4.2,4.2,"Meadow","Sequanian"
4.2,4.25,"Meadow","Sequanian"
4.2,4.3,"Meadow","Sequanian"
4.2,4.35,"Meadow","Sequanian"
4.2,4.4,"Meadow","Sequanian"
4.2,4.6,"Forest","Argovian"
4.2,4.65,"Forest","Argovian"
4.2,4.7,"Forest","Argovian"
4.2,4.75,"Forest","Argovian"
4.2,4.8,"Forest","Argovian"
4.25,0.7,"Meadow","Sequanian"
4.25,0.75,"Meadow","Sequanian"
4.25,0.8,"Pasture","Kimmeridgian"
4.25,0.85,"Meadow","Sequanian"
4.25,0.9,"Meadow","Sequanian"
4.25,0.95,"Meadow","Sequanian"
4.25,1,"Meadow","Quaternary"
4.25,1.05,"Meadow","Quaternary"
4.25,1.1,"Meadow","Quaternary"
4.25,1.15,"Meadow","Quaternary"
4.25,1.2,"Pasture","Portlandian"
4.25,1.25,"Pasture","Portlandian"
4.25,1.3,"Meadow","Quaternary"
4.25,1.35,"Meadow","Portlandian"
4.25,1.4,"Meadow","Portlandian"
4.25,1.45,"Forest","Portlandian"
4.25,1.5,"Forest","Portlandian"
4.25,1.55,"Forest","Portlandian"
4.25,1.6,"Forest","Kimmeridgian"
4.25,1.65,"Forest","Kimmeridgian"
4.25,1.7,"Forest","Portlandian"
4.25,1.75,"Forest","Portlandian"
4.25,1.8,"Forest","Kimmeridgian"
4.25,1.85,"Meadow","Kimmeridgian"
4.25,1.9,"Meadow","Kimmeridgian"
4.25,1.95,"Pasture","Kimmeridgian"
4.25,2,"Pasture","Kimmeridgian"
4.25,2.05,"Pasture","Kimmeridgian"
4.25,2.1,"Pasture","Kimmeridgian"
4.25,2.15,"Forest","Kimmeridgian"
4.25,2.2,"Forest","Kimmeridgian"
4.25,2.25,"Forest","Quaternary"
4.25,2.3,"Forest","Quaternary"
4.25,2.35,"Forest","Quaternary"
4.25,2.4,"Forest","Portlandian"
4.25,2.45,"Forest","Portlandian"
4.25,2.5,"Forest","Portlandian"
4.25,2.55,"Forest","Portlandian"
4.25,2.6,"Forest","Portlandian"
4.25,2.65,"Forest","Kimmeridgian"
4.25,2.7,"Forest","Kimmeridgian"
4.25,2.75,"Forest","Kimmeridgian"
4.25,2.8,"Forest","Kimmeridgian"
4.25,2.85,"Forest","Kimmeridgian"
4.25,2.9,"Pasture","Kimmeridgian"
4.25,2.95,"Meadow","Portlandian"
4.25,3,"Meadow","Portlandian"
4.25,3.05,"Meadow","Portlandian"
4.25,3.1,"Forest","Portlandian"
4.25,3.15,"Meadow","Kimmeridgian"
4.25,3.2,"Meadow","Kimmeridgian"
4.25,3.25,"Meadow","Kimmeridgian"
4.25,3.3,"Meadow","Kimmeridgian"
4.25,3.35,"Meadow","Kimmeridgian"
4.25,3.4,"Meadow","Kimmeridgian"
4.25,3.45,"Forest","Kimmeridgian"
4.25,3.5,"Forest","Kimmeridgian"
4.25,3.55,"Forest","Kimmeridgian"
4.25,3.6,"Pasture","Sequanian"
4.25,3.65,"Pasture","Quaternary"
4.25,3.7,"Pasture","Quaternary"
4.25,3.75,"Pasture","Quaternary"
4.25,3.8,"Pasture","Sequanian"
4.25,3.85,"Pasture","Sequanian"
4.25,3.9,"Pasture","Sequanian"
4.25,3.95,"Meadow","Sequanian"
4.25,4,"Meadow","Sequanian"
4.25,4.05,"Meadow","Sequanian"
4.25,4.1,"Meadow","Sequanian"
4.25,4.15,"Meadow","Sequanian"
4.25,4.2,"Meadow","Sequanian"
4.25,4.25,"Meadow","Sequanian"
4.25,4.3,"Meadow","Sequanian"
4.3,0.7,"Pasture","Kimmeridgian"
4.3,0.75,"Pasture","Kimmeridgian"
4.3,0.8,"Pasture","Kimmeridgian"
4.3,0.85,"Meadow","Quaternary"
4.3,0.9,"Meadow","Quaternary"
4.3,0.95,"Meadow","Quaternary"
4.3,1,"Meadow","Quaternary"
4.3,1.05,"Meadow","Quaternary"
4.3,1.1,"Meadow","Quaternary"
4.3,1.15,"Meadow","Quaternary"
4.3,1.2,"Meadow","Quaternary"
4.3,1.25,"Meadow","Quaternary"
4.3,1.3,"Meadow","Quaternary"
4.3,1.35,"Meadow","Quaternary"
4.3,1.4,"Meadow","Quaternary"
4.3,1.45,"Forest","Portlandian"
4.3,1.5,"Forest","Portlandian"
4.3,1.55,"Forest","Portlandian"
4.3,1.6,"Forest","Kimmeridgian"
4.3,1.65,"Forest","Kimmeridgian"
4.3,1.7,"Forest","Portlandian"
4.3,1.75,"Forest","Portlandian"
4.3,1.8,"Forest","Kimmeridgian"
4.3,1.85,"Meadow","Kimmeridgian"
4.3,1.9,"Meadow","Kimmeridgian"
4.3,1.95,"Pasture","Kimmeridgian"
4.3,2,"Pasture","Kimmeridgian"
4.3,2.05,"Pasture","Kimmeridgian"
4.3,2.1,"Pasture","Kimmeridgian"
4.3,2.15,"Forest","Kimmeridgian"
4.3,2.2,"Forest","Kimmeridgian"
4.3,2.25,"Forest","Quaternary"
4.3,2.3,"Forest","Quaternary"
4.3,2.35,"Forest","Quaternary"
4.3,2.4,"Forest","Portlandian"
4.3,2.45,"Forest","Portlandian"
4.3,2.5,"Forest","Portlandian"
4.3,2.55,"Forest","Portlandian"
4.3,2.6,"Forest","Portlandian"
4.3,2.65,"Forest","Kimmeridgian"
4.3,2.7,"Forest","Kimmeridgian"
4.3,2.75,"Forest","Kimmeridgian"
4.3,2.8,"Forest","Kimmeridgian"
4.3,2.85,"Forest","Kimmeridgian"
4.3,2.9,"Pasture","Kimmeridgian"
4.3,2.95,"Pasture","Kimmeridgian"
4.3,3,"Forest","Portlandian"
4.3,3.05,"Forest","Portlandian"
4.3,3.1,"Forest","Portlandian"
4.3,3.15,"Meadow","Kimmeridgian"
4.3,3.2,"Meadow","Kimmeridgian"
4.3,3.25,"Meadow","Kimmeridgian"
4.3,3.3,"Meadow","Kimmeridgian"
4.3,3.35,"Meadow","Kimmeridgian"
4.3,3.4,"Meadow","Kimmeridgian"
4.3,3.45,"Pasture","Kimmeridgian"
4.3,3.5,"Pasture","Kimmeridgian"
4.3,3.55,"Pasture","Kimmeridgian"
4.3,3.6,"Pasture","Sequanian"
4.3,3.65,"Pasture","Quaternary"
4.3,3.7,"Pasture","Quaternary"
4.3,3.75,"Pasture","Quaternary"
4.3,3.8,"Pasture","Sequanian"
4.3,3.85,"Pasture","Sequanian"
4.3,3.9,"Pasture","Sequanian"
4.3,3.95,"Meadow","Sequanian"
4.3,4,"Meadow","Sequanian"
4.3,4.05,"Meadow","Sequanian"
4.3,4.1,"Meadow","Sequanian"
4.3,4.15,"Meadow","Sequanian"
4.3,4.2,"Meadow","Sequanian"
4.3,4.25,"Meadow","Sequanian"
4.3,4.3,"Forest","Sequanian"
4.35,0.75,"Pasture","Kimmeridgian"
4.35,0.8,"Pasture","Kimmeridgian"
4.35,0.85,"Meadow","Quaternary"
4.35,0.9,"Meadow","Quaternary"
4.35,0.95,"Meadow","Quaternary"
4.35,1,"Meadow","Quaternary"
4.35,1.05,"Meadow","Quaternary"
4.35,1.1,"Meadow","Quaternary"
4.35,1.15,"Meadow","Quaternary"
4.35,1.2,"Meadow","Quaternary"
4.35,1.25,"Meadow","Quaternary"
4.35,1.3,"Meadow","Quaternary"
4.35,1.35,"Meadow","Quaternary"
4.35,1.4,"Meadow","Quaternary"
4.35,1.45,"Forest","Portlandian"
4.35,1.5,"Forest","Portlandian"
4.35,1.55,"Forest","Portlandian"
4.35,1.6,"Forest","Kimmeridgian"
4.35,1.65,"Forest","Kimmeridgian"
4.35,1.7,"Forest","Portlandian"
4.35,1.75,"Forest","Portlandian"
4.35,1.8,"Forest","Kimmeridgian"
4.35,1.85,"Meadow","Kimmeridgian"
4.35,1.9,"Meadow","Kimmeridgian"
4.35,1.95,"Pasture","Kimmeridgian"
4.35,2,"Pasture","Kimmeridgian"
4.35,2.05,"Pasture","Kimmeridgian"
4.35,2.1,"Pasture","Kimmeridgian"
4.35,2.15,"Forest","Kimmeridgian"
4.35,2.2,"Forest","Kimmeridgian"
4.35,2.25,"Forest","Quaternary"
4.35,2.3,"Forest","Quaternary"
4.35,2.35,"Forest","Quaternary"
4.35,2.4,"Forest","Portlandian"
4.35,2.45,"Forest","Portlandian"
4.35,2.5,"Forest","Portlandian"
4.35,2.55,"Forest","Portlandian"
4.35,2.6,"Forest","Portlandian"
4.35,2.65,"Forest","Kimmeridgian"
4.35,2.7,"Forest","Kimmeridgian"
4.35,2.75,"Forest","Kimmeridgian"
4.35,2.8,"Forest","Kimmeridgian"
4.35,2.85,"Forest","Kimmeridgian"
4.35,2.9,"Pasture","Kimmeridgian"
4.35,2.95,"Pasture","Kimmeridgian"
4.35,3,"Forest","Portlandian"
4.35,3.05,"Forest","Portlandian"
4.35,3.1,"Forest","Portlandian"
4.35,3.15,"Meadow","Kimmeridgian"
4.35,3.2,"Meadow","Kimmeridgian"
4.35,3.25,"Meadow","Kimmeridgian"
4.35,3.3,"Meadow","Kimmeridgian"
4.35,3.35,"Meadow","Kimmeridgian"
4.35,3.4,"Meadow","Kimmeridgian"
4.35,3.45,"Pasture","Kimmeridgian"
4.35,3.5,"Pasture","Kimmeridgian"
4.35,3.55,"Pasture","Kimmeridgian"
4.35,3.6,"Pasture","Sequanian"
4.35,3.65,"Pasture","Quaternary"
4.35,3.7,"Pasture","Quaternary"
4.35,3.75,"Pasture","Quaternary"
4.35,3.8,"Pasture","Sequanian"
4.35,3.85,"Pasture","Sequanian"
4.35,3.9,"Pasture","Sequanian"
4.35,3.95,"Meadow","Sequanian"
4.35,4,"Meadow","Sequanian"
4.35,4.05,"Meadow","Sequanian"
4.35,4.1,"Meadow","Sequanian"
4.4,0.8,"Pasture","Kimmeridgian"
4.4,0.85,"Meadow","Kimmeridgian"
4.4,0.9,"Meadow","Kimmeridgian"
4.4,0.95,"Meadow","Quaternary"
4.4,1,"Meadow","Quaternary"
4.4,1.05,"Meadow","Quaternary"
4.4,1.1,"Meadow","Quaternary"
4.4,1.15,"Meadow","Quaternary"
4.4,1.2,"Meadow","Quaternary"
4.4,1.25,"Meadow","Quaternary"
4.4,1.3,"Meadow","Quaternary"
4.4,1.35,"Meadow","Quaternary"
4.4,1.4,"Meadow","Quaternary"
4.4,1.45,"Meadow","Quaternary"
4.4,1.5,"Meadow","Quaternary"
4.4,1.55,"Meadow","Quaternary"
4.4,1.6,"Meadow","Portlandian"
4.4,1.65,"Meadow","Portlandian"
4.4,1.7,"Meadow","Quaternary"
4.4,1.75,"Meadow","Kimmeridgian"
4.4,1.8,"Meadow","Kimmeridgian"
4.4,1.85,"Meadow","Kimmeridgian"
4.4,1.9,"Meadow","Kimmeridgian"
4.4,1.95,"Pasture","Kimmeridgian"
4.4,2,"Pasture","Kimmeridgian"
4.4,2.05,"Pasture","Kimmeridgian"
4.4,2.1,"Meadow","Kimmeridgian"
4.4,2.15,"Meadow","Kimmeridgian"
4.4,2.2,"Meadow","Kimmeridgian"
4.4,2.25,"Meadow","Kimmeridgian"
4.4,2.3,"Forest","Kimmeridgian"
4.4,2.35,"Forest","Kimmeridgian"
4.4,2.4,"Forest","Portlandian"
4.4,2.45,"Forest","Portlandian"
4.4,2.5,"Forest","Portlandian"
4.4,2.55,"Forest","Portlandian"
4.4,2.6,"Forest","Portlandian"
4.4,2.65,"Forest","Kimmeridgian"
4.4,2.7,"Forest","Kimmeridgian"
4.4,2.75,"Forest","Kimmeridgian"
4.4,2.8,"Forest","Kimmeridgian"
4.4,2.85,"Forest","Kimmeridgian"
4.4,2.9,"Pasture","Kimmeridgian"
4.4,2.95,"Pasture","Kimmeridgian"
4.4,3,"Pasture","Portlandian"
4.4,3.05,"Pasture","Portlandian"
4.4,3.1,"Meadow","Portlandian"
4.4,3.15,"Meadow","Portlandian"
4.4,3.2,"Meadow","Portlandian"
4.4,3.25,"Meadow","Kimmeridgian"
4.4,3.3,"Meadow","Kimmeridgian"
4.4,3.35,"Meadow","Kimmeridgian"
4.4,3.4,"Meadow","Kimmeridgian"
4.4,3.45,"Meadow","Kimmeridgian"
4.4,3.5,"Tillage","Kimmeridgian"
4.4,3.55,"Tillage","Kimmeridgian"
4.4,3.6,"Tillage","Kimmeridgian"
4.4,3.65,"Pasture","Sequanian"
4.4,3.7,"Pasture","Sequanian"
4.4,3.75,"Pasture","Sequanian"
4.4,3.8,"Pasture","Sequanian"
4.4,3.85,"Pasture","Sequanian"
4.4,3.9,"Pasture","Sequanian"
4.4,3.95,"Pasture","Sequanian"
4.4,4,"Meadow","Sequanian"
4.4,4.05,"Meadow","Sequanian"
4.4,4.1,"Meadow","Sequanian"
4.45,0.8,"Pasture","Kimmeridgian"
4.45,0.85,"Meadow","Kimmeridgian"
4.45,0.9,"Meadow","Kimmeridgian"
4.45,0.95,"Meadow","Quaternary"
4.45,1,"Meadow","Quaternary"
4.45,1.05,"Meadow","Quaternary"
4.45,1.1,"Meadow","Quaternary"
4.45,1.15,"Meadow","Quaternary"
4.45,1.2,"Meadow","Quaternary"
4.45,1.25,"Meadow","Quaternary"
4.45,1.3,"Meadow","Quaternary"
4.45,1.35,"Meadow","Quaternary"
4.45,1.4,"Meadow","Quaternary"
4.45,1.45,"Meadow","Quaternary"
4.45,1.5,"Meadow","Quaternary"
4.45,1.55,"Meadow","Quaternary"
4.45,1.6,"Meadow","Portlandian"
4.45,1.65,"Meadow","Portlandian"
4.45,1.7,"Meadow","Quaternary"
4.45,1.75,"Meadow","Kimmeridgian"
4.45,1.8,"Meadow","Kimmeridgian"
4.45,1.85,"Meadow","Kimmeridgian"
4.45,1.9,"Meadow","Kimmeridgian"
4.45,1.95,"Pasture","Kimmeridgian"
4.45,2,"Pasture","Kimmeridgian"
4.45,2.05,"Pasture","Kimmeridgian"
4.45,2.1,"Meadow","Kimmeridgian"
4.45,2.15,"Meadow","Kimmeridgian"
4.45,2.2,"Meadow","Kimmeridgian"
4.45,2.25,"Meadow","Kimmeridgian"
4.45,2.3,"Forest","Kimmeridgian"
4.45,2.35,"Forest","Kimmeridgian"
4.45,2.4,"Forest","Portlandian"
4.45,2.45,"Forest","Portlandian"
4.45,2.5,"Forest","Portlandian"
4.45,2.55,"Forest","Portlandian"
4.45,2.6,"Forest","Portlandian"
4.45,2.65,"Forest","Kimmeridgian"
4.45,2.7,"Forest","Kimmeridgian"
4.45,2.75,"Forest","Kimmeridgian"
4.45,2.8,"Forest","Kimmeridgian"
4.45,2.85,"Forest","Kimmeridgian"
4.45,2.9,"Pasture","Kimmeridgian"
4.45,2.95,"Pasture","Kimmeridgian"
4.45,3,"Pasture","Portlandian"
4.45,3.05,"Pasture","Portlandian"
4.45,3.1,"Meadow","Portlandian"
4.45,3.15,"Meadow","Portlandian"
4.45,3.2,"Meadow","Portlandian"
4.45,3.25,"Meadow","Kimmeridgian"
4.45,3.3,"Meadow","Kimmeridgian"
4.45,3.35,"Meadow","Kimmeridgian"
4.45,3.4,"Meadow","Kimmeridgian"
4.45,3.45,"Meadow","Kimmeridgian"
4.45,3.5,"Tillage","Kimmeridgian"
4.45,3.55,"Tillage","Kimmeridgian"
4.45,3.6,"Tillage","Kimmeridgian"
4.45,3.65,"Pasture","Sequanian"
4.45,3.7,"Pasture","Sequanian"
4.45,3.75,"Pasture","Sequanian"
4.45,3.8,"Pasture","Sequanian"
4.45,3.85,"Pasture","Sequanian"
4.45,3.9,"Pasture","Sequanian"
4.5,0.8,"Pasture","Kimmeridgian"
4.5,0.85,"Meadow","Kimmeridgian"
4.5,0.9,"Meadow","Kimmeridgian"
4.5,0.95,"Meadow","Kimmeridgian"
4.5,1,"Meadow","Quaternary"
4.5,1.05,"Meadow","Quaternary"
4.5,1.1,"Meadow","Quaternary"
4.5,1.15,"Meadow","Quaternary"
4.5,1.2,"Meadow","Quaternary"
4.5,1.25,"Meadow","Kimmeridgian"
4.5,1.3,"Meadow","Kimmeridgian"
4.5,1.35,"Meadow","Kimmeridgian"
4.5,1.4,"Meadow","Kimmeridgian"
4.5,1.45,"Meadow","Kimmeridgian"
4.5,1.5,"Meadow","Kimmeridgian"
4.5,1.55,"Meadow","Kimmeridgian"
4.5,1.6,"Meadow","Kimmeridgian"
4.5,1.65,"Meadow","Kimmeridgian"
4.5,1.7,"Meadow","Kimmeridgian"
4.5,1.75,"Meadow","Kimmeridgian"
4.5,1.8,"Meadow","Portlandian"
4.5,1.85,"Meadow","Kimmeridgian"
4.5,1.9,"Meadow","Kimmeridgian"
4.5,1.95,"Meadow","Kimmeridgian"
4.5,2,"Meadow","Kimmeridgian"
4.5,2.05,"Meadow","Kimmeridgian"
4.5,2.1,"Meadow","Kimmeridgian"
4.5,2.15,"Meadow","Kimmeridgian"
4.5,2.2,"Meadow","Kimmeridgian"
4.5,2.25,"Pasture","Kimmeridgian"
4.5,2.3,"Pasture","Kimmeridgian"
4.5,2.35,"Pasture","Kimmeridgian"
4.5,2.4,"Forest","Quaternary"
4.5,2.45,"Forest","Quaternary"
4.5,2.5,"Forest","Portlandian"
4.5,2.55,"Forest","Portlandian"
4.5,2.6,"Forest","Portlandian"
4.5,2.65,"Forest","Kimmeridgian"
4.5,2.7,"Forest","Kimmeridgian"
4.5,2.75,"Forest","Kimmeridgian"
4.5,2.8,"Forest","Kimmeridgian"
4.5,2.85,"Forest","Kimmeridgian"
4.5,2.9,"Pasture","Kimmeridgian"
4.5,2.95,"Pasture","Portlandian"
4.5,3,"Pasture","Portlandian"
4.5,3.05,"Pasture","Portlandian"
4.5,3.1,"Pasture","Portlandian"
4.5,3.15,"Meadow","Portlandian"
4.5,3.2,"Meadow","Portlandian"
4.5,3.25,"Meadow","Portlandian"
4.5,3.3,"Meadow","Portlandian"
4.5,3.35,"Meadow","Portlandian"
4.5,3.4,"Meadow","Kimmeridgian"
4.5,3.45,"Meadow","Kimmeridgian"
4.5,3.5,"Tillage","Kimmeridgian"
4.5,3.55,"Tillage","Kimmeridgian"
4.5,3.6,"Pasture","Kimmeridgian"
4.5,3.65,"Pasture","Sequanian"
4.5,3.7,"Pasture","Sequanian"
4.5,3.75,"Pasture","Sequanian"
4.5,3.8,"Pasture","Sequanian"
4.5,3.85,"Pasture","Sequanian"
4.5,3.9,"Pasture","Sequanian"
4.55,0.85,"Pasture","Kimmeridgian"
4.55,0.9,"Pasture","Kimmeridgian"
4.55,0.95,"Pasture","Kimmeridgian"
4.55,1,"Meadow","Kimmeridgian"
4.55,1.05,"Meadow","Kimmeridgian"
4.55,1.1,"Meadow","Kimmeridgian"
4.55,1.15,"Meadow","Kimmeridgian"
4.55,1.2,"Meadow","Kimmeridgian"
4.55,1.25,"Meadow","Kimmeridgian"
4.55,1.3,"Meadow","Kimmeridgian"
4.55,1.35,"Meadow","Kimmeridgian"
4.55,1.4,"Meadow","Kimmeridgian"
4.55,1.45,"Meadow","Kimmeridgian"
4.55,1.5,"Meadow","Kimmeridgian"
4.55,1.55,"Meadow","Kimmeridgian"
4.55,1.6,"Meadow","Kimmeridgian"
4.55,1.65,"Meadow","Kimmeridgian"
4.55,1.7,"Pasture","Quaternary"
4.55,1.75,"Pasture","Quaternary"
4.55,1.8,"Meadow","Kimmeridgian"
4.55,2.25,"Pasture","Kimmeridgian"
4.55,2.3,"Pasture","Kimmeridgian"
4.55,2.35,"Pasture","Kimmeridgian"
4.55,2.4,"Forest","Kimmeridgian"
4.55,2.45,"Forest","Kimmeridgian"
4.55,2.5,"Forest","Kimmeridgian"
4.55,2.55,"Forest","Kimmeridgian"
4.55,2.6,"Forest","Kimmeridgian"
4.55,2.65,"Forest","Kimmeridgian"
4.55,2.7,"Forest","Kimmeridgian"
4.55,2.95,"Forest","Portlandian"
4.55,3,"Forest","Portlandian"
4.55,3.05,"Forest","Portlandian"
4.55,3.1,"Forest","Portlandian"
4.55,3.15,"Pasture","Portlandian"
4.55,3.2,"Pasture","Portlandian"
4.55,3.25,"Forest","Portlandian"
4.55,3.3,"Forest","Portlandian"
4.55,3.35,"Forest","Portlandian"
4.55,3.4,"Tillage","Portlandian"
4.55,3.45,"Tillage","Portlandian"
4.55,3.5,"Tillage","Kimmeridgian"
4.55,3.55,"Tillage","Kimmeridgian"
4.55,3.6,"Tillage","Kimmeridgian"
4.55,3.65,"Tillage","Kimmeridgian"
4.55,3.7,"Tillage","Kimmeridgian"
4.6,0.9,"Pasture","Kimmeridgian"
4.6,0.95,"Pasture","Kimmeridgian"
4.6,1,"Meadow","Kimmeridgian"
4.6,1.05,"Meadow","Kimmeridgian"
4.6,1.1,"Meadow","Kimmeridgian"
4.6,1.15,"Meadow","Kimmeridgian"
4.6,1.2,"Meadow","Kimmeridgian"
4.6,1.25,"Meadow","Kimmeridgian"
4.6,1.3,"Meadow","Kimmeridgian"
4.6,1.35,"Meadow","Kimmeridgian"
4.6,1.4,"Meadow","Kimmeridgian"
4.6,1.45,"Meadow","Kimmeridgian"
4.6,1.5,"Meadow","Kimmeridgian"
4.6,1.55,"Meadow","Kimmeridgian"
4.6,1.6,"Meadow","Kimmeridgian"
4.6,1.65,"Meadow","Kimmeridgian"
4.6,1.7,"Pasture","Quaternary"
4.6,1.75,"Pasture","Quaternary"
4.6,1.8,"Meadow","Kimmeridgian"
